,ALogp2,naAromAtom,nO,ATSc1,ATSc3,ATSc4,ATSc5,ATSm1,C3SP2,SC-3,SC-5,minwHBa,minHaaCH,minaaCH,maxHBa,hmin,gmin,LipoaffinityIndex,ETA_AlphaP,ETA_Epsilon_3,ETA_Shape_Y,ETA_BetaP_ns_d,ETA_EtaP_F,ETA_Eta_B,FMF,nHBAcc,MDEC-33,MLFER_A,nTRing,XLogP,ALogP,AMR,BCUTc-1l,CrippenLogP,SwHBa,SaasC,minHBd,minHBa,minaasC,maxHBd,maxaaCH,maxaasC,ETA_dEpsilon_B,ETA_dEpsilon_D,ETA_BetaP,ETA_EtaP_B_RC,MDEC-22,MDEC-23,MLFER_BH,MLFER_S
1081,0.0336722499999991,18,5,0.644266279314326,-0.104278682866299,0.0925690677920466,-0.0409065030445833,40.2323254789812,5,2.14104072471641,0.395762464275441,0.167132502718349,0.501955678200267,1.66150919422529,10.1611606058398,-0.433346606395848,-0.412095055551044,10.4352894487415,0.47407,0.44694,0.3457,0.04167,1.01289,0.26107,0.507462686567164,1,17.5745717670803,1.089,12,2.701,0.183499999999997,146.1804,-0.361307652214093,5.71009,25.9980032440426,5.26650016814586,0.464768472256921,2.46822392349185,0.167132502718349,0.47890432087345,2.0480225375274,0.965639224825733,0.06393,0.02724,1.22917,0.02159,28.827077069791,41.4093799668894,2.262,3.119
302,1.34722448999999,18,4,0.518326932563221,-0.148834334020433,0.174607602288091,-0.0518267530105872,44.5856094818902,2,2.25776408662939,0.358304985710176,0.27269625129378,0.46772863491473,1.70259169928429,10.0081955744439,-0.41471875031149,-1.61559691137395,11.5695112528684,0.48762,0.44737,0.3457,0.04286,0.87322,0.29475,0.5,1,11.0168686081735,1.089,8,3.381,1.16069999999999,147.4109,-0.361379118143209,6.50728,27.298297792133,5.90761481613424,0.474166324625463,-1.61559691137395,0.27269625129378,0.509987181032764,2.13295653292181,1.20434538608357,0.05758,0.02739,1.19286,0.01825,24.9986426949866,37.5232780107872,2.163,2.973
1448,5.87238289,16,3,0.331641547770017,0.0636033531234097,-0.0896328088575117,0.0189959821444768,31.0363570144716,3,1.28202173831707,0.412272071894345,-0.358231922398589,0.487641248342005,1.61297041656168,12.3049776392038,-0.0642515432098769,-0.358231922398589,6.51141965989701,0.48639,0.44237,0.34266,0.07143,1.05124,0.24934,0.5625,1,7.87963742121468,0.546,4,2.36,2.4233,90.8295999999999,-0.359836052552535,4.88718,21.2355172982988,2.27474335630457,0.521292598344817,0.589205252745817,0.175939746383235,0.521292598344817,1.93929157568377,1.02986163601242,0.1186,0.02464,1.5119,0.02416,10.8586524092166,20.0493406184391,0.842,2.183
350,0.207480249999999,15,4,0.456651388423165,-0.0374932068638446,0.0302062292681321,-0.0905642611625871,25.4578564434402,1,1.35771072832366,0.284517796864424,0.0913042747963384,0.597679594986142,1.51875516854277,9.84831002771479,-0.0510404856386998,0.0913042747963384,5.75802763480611,0.46515,0.44194,0.34202,0.06818,0.93281,0.24501,0.384615384615384,1,6.86643562625151,0.838,4,2.74399999999999,-0.455499999999998,87.4876,-0.360695112194072,4.83517,12.6789313325419,1.75933875508908,0.535380999622071,5.57308867682875,0.0913042747963384,0.603315306754055,1.71486559901738,0.708322467876039,0.07863,0.04646,1.38636,0.02286,8.00761902276021,17.4894336328624,0.979,2.378
1630,0.0133171599999998,21,4,0.460906173717337,-0.0977188073666491,0.0850369986943312,0.00506106482898118,44.5856094818902,4,1.85720114223845,0.387179680588153,-0.0182308207359886,0.510971970213554,1.64583897069654,13.6773564055712,-0.146665133728275,-1.77367669376007,10.5679763539794,0.48762,0.44141,0.29297,0.04286,1.03287,0.35118,0.333333333333333,2,13.7491813252662,1.021,5,4.10499999999999,0.115399999999999,149.24,-0.361379891939261,6.17887,26.3611678679235,4.60163756173637,0.238189230283394,-1.77367669376007,0.202055078407585,0.527409636990521,1.87116535433641,1.10272001116402,0.06249,0.04,1.27857,0.01986,23.8530535760847,32.7529046402954,2.018,3.054
684,5.81919128999999,12,4,0.470453518439872,0.105981708047711,-0.17717659540065,0.223808700209585,68.3559669334791,6,1.87167539239661,0.82771712870158,-0.328075869236583,0.55392657680356,1.64230914588057,12.5294099584278,-0.0710879629629628,-0.328075869236583,5.6971958936999,0.50758,0.44194,0.49254,0.06818,0.93031,0.53495,0.378378378378378,1,21.9805034299867,0.546,6,2.564,2.41229999999999,92.4999,-0.36017320188565,5.00005,10.6147774812085,7.49266869016125,0.511167465099894,5.53190972222222,0.128919372532963,0.511167465099894,1.80787551440329,1.09382227891156,0.07899,0.02358,1.29545,0.03604,1.0,7.34991541275594,1.047,2.66
792,1.73343555999999,9,1,0.450362521393603,0.0328845029117643,-0.151476925612609,0.113454629674239,29.0005620552218,5,2.97888210822921,0.747268064334981,-0.937782501889645,0.542430555555555,1.65724348072562,13.5869505857898,0.233241370622322,-4.61089285714285,8.47461187003968,0.45611,0.44603,0.33364,0.0,0.88632,0.54208,0.421052631578947,3,9.33325826946399,0.197,10,3.406,1.31659999999999,84.1198,-0.293775376369333,3.76348,6.70972104119425,1.44969907407407,0.528025675547997,2.85612752739984,0.570486111111111,0.528025675547997,1.74303854875283,0.879212962962963,0.0711,0.02556,1.15217,0.03853,6.46257423471451,17.9556015140439,0.595999999999999,1.582
631,2.666689,18,3,0.252397011153016,0.100866910328021,-0.0394259293205591,-0.0203382050978497,32.8111404463493,1,1.83233824651153,0.623863692748664,0.0545097083318582,0.4707421579743,1.41062216553288,13.2409056122448,-0.0360024565381709,-5.577054936172,7.83061546585208,0.48889,0.44118,0.20455,0.04167,1.12951,0.34351,0.512195121951219,3,1.47470700344366,0.546,3,2.368,1.633,107.762,-0.360468759720642,4.48918,26.3507430919516,1.92888911750293,0.575092587278508,1.51790438397581,0.0545097083318582,0.575092587278508,1.91485596707818,0.929357783236751,0.09351,0.02094,1.47917,0.02506,24.1929593988914,16.5378416255392,0.708,2.442
1011,1.26067983999999,18,4,0.499888754526379,-0.107532055667411,0.0954752733959945,0.0149077380065109,36.4578564434402,5,1.8688751977405,0.282360161368812,0.183271951939395,0.495914155013857,1.67155832498871,10.0039547345179,-0.204548187098449,0.183271951939395,10.6596741992803,0.47677,0.44505,0.31144,0.04545,1.0064,0.24422,0.5,1,10.9580107418896,1.089,6,3.128,1.12279999999999,138.9241,-0.361354529463976,5.39298,27.9810448318268,4.99672155763295,0.489446166409671,2.44542478098803,0.183271951939395,0.519065145007025,2.08620086923658,1.05778491643571,0.06557,0.02886,1.26515,0.02043,30.455946246847,37.2276361676102,1.966,2.885
1428,0.377610249999998,5,1,0.123589543835959,-0.0353984520475204,-0.00736569582640059,-0.000682140858045353,25.4944296380939,1,3.12662927347098,1.82893019959445,1.33367823286722,0.430816562736205,2.14654639865205,11.0257957015961,0.052605060734119,-0.45368806164441,10.4289298920589,0.48472,0.45,0.25788,0.0,0.32314,0.56311,0.357142857142857,3,5.68821836419033,0.541999999999999,15,5.526,0.614499999999999,94.1145999999999,-0.389026253409645,3.6362,4.95351506729235,2.80696866864029,0.100616499201455,3.10989033228075,1.33367823286722,0.426694853867472,2.14654639865205,1.47329043577307,0.01014,0.03579,0.82292,0.04138,9.88078218680023,19.1567505058531,0.753999999999999,1.155
893,0.29138404,15,3,0.256839525396478,-0.0590118391071987,-0.0957835407345104,0.0670398517194508,23.0433677091758,2,1.52405025020362,0.330933093275581,-0.0271036470143613,0.559357638888888,1.28427043965734,9.98216222600151,0.068782596371882,-0.0271036470143613,4.78665889177584,0.465,0.44286,0.41936,0.075,1.00404,0.31749,0.441176470588235,2,7.76200963023617,1.632,4,1.73999999999999,0.5398,83.1072,-0.361325327651409,3.66418,12.3791756687242,1.3217315707147,0.501288619614512,1.76059901738473,-0.0271036470143613,0.601227639203829,1.76930272108843,0.624398148148148,0.0903,0.07239,1.45,0.02877,5.57206149892425,17.2834916865526,1.295,2.239
181,11.3380358399999,18,2,0.118223277475073,-0.0291110416735253,-0.00444342834961093,0.0213370553370135,27.5489380710818,7,2.14433669246047,0.595511906413789,0.281404320987654,0.402629440665154,1.75581994834971,10.056537855883,0.145833333333333,-0.103397108843537,9.44690846902813,0.48718,0.44857,0.35526,0.03846,0.99493,0.3319,0.5,0,11.5902476385832,1.089,7,4.77,3.36719999999999,115.180899999999,-0.361388763058744,5.15768,31.4872861829661,6.96888206517175,0.453159958427815,9.72505209493755,0.281404320987654,0.515789483033801,2.22843621399176,1.40046605988074,0.07861,0.03278,1.38462,0.0293,18.8640214851248,33.5634060534428,0.849999999999999,2.226
69,0.11916304,15,2,0.266171986590555,-0.0104450279526222,-0.00712162268395109,-0.0244736532897287,31.2688986736348,3,1.65995057239307,0.354745037871115,0.282139785995271,0.474143428395998,1.74266647040737,9.97858083369082,-0.146757193893599,0.282139785995271,12.4234913843206,0.48161,0.44321,0.30788,0.03448,0.80816,0.28302,0.426229508196721,2,7.86907420809178,1.089,5,3.991,-0.345200000000001,118.0528,-0.361388089859128,6.2279,19.4058656515093,4.04624344285464,0.469181892430622,2.38587081128747,0.282139785995271,0.524809622072775,2.02277024197343,1.1830247514397,0.04264,0.031,1.17241,0.02162,26.5201945098152,24.1256374184972,1.89,2.421
539,4.50755360999998,18,2,0.369091588135257,-0.094366005125492,0.111514724235213,0.0479155734002008,36.6288789749113,3,2.20220853107384,0.365693494702146,0.281415583441839,0.41913812515747,1.71590450290858,10.1143900199294,-0.172197311083685,0.0375825669774074,13.3718061372561,0.48137,0.44783,0.34827,0.02941,0.93451,0.27791,0.477611940298507,3,8.1939367294676,1.089,7,2.927,2.12309999999999,147.596799999999,-0.361366939743115,4.79469,28.8502978938032,6.54227981955483,0.448917762679479,2.36583186156383,0.281415583441839,0.452448369653673,2.26509952128999,1.29209863420676,0.05162,0.02669,1.21324,0.02335,33.5891771713038,37.4677906396834,2.088,2.975
1387,3.38523200999999,11,3,0.602207331512291,-0.115885785981463,0.115114488800327,-0.110316343467046,41.6040312580275,1,1.51573557474284,0.350158938550649,-0.0518770442954241,0.485701662472235,1.91388051411517,9.88958628635994,-0.0270279650287317,-1.76813672474019,3.31369272854557,0.48532,0.43714,0.30049,0.0625,0.9959,0.4068,0.351351351351351,5,4.98715186683998,0.348,2,2.639,1.83989999999999,96.3650999999999,-0.362545994273148,3.81613,12.7137151540895,2.99363031666955,0.503326545674013,-1.76813672474019,0.405179000097981,0.5657168440512,2.029425794762,1.18924693285315,0.08311,0.04632,1.45833,0.02412,4.69418175320756,10.8020458259297,1.52599999999999,3.266
266,0.532316159999994,18,4,0.513540193130106,-0.087662504865491,-0.00460801754579104,0.125513369887588,42.5856094818902,2,1.92443075329606,0.274971652376843,0.270241484664907,0.469969792719074,1.6966349352506,9.97408786947468,-0.40037761165217,-1.60612432153034,10.5804085564145,0.48687,0.44505,0.30498,0.04545,0.90147,0.26106,0.5,1,10.3289766873167,1.089,6,2.964,0.729599999999996,139.9304,-0.361379118242694,6.11878,27.1497044726379,5.87653170550394,0.481263685015697,-1.60612432153034,0.270241484664907,0.517084541422999,2.1167009952129,1.20118596156426,0.06145,0.02932,1.2197,0.02094,25.636820784996,30.7692979275522,2.141,2.901
1122,0.37015056,10,2,0.295407712545497,-0.0102312425000688,-0.0481373646942484,-0.0012559013703194,18.2688986736348,1,1.43949926084074,0.164266426608914,-0.139897539262618,0.552916666666666,1.59710364701436,10.8990399554883,0.125195223922902,-0.139897539262618,4.2417481584887,0.46667,0.43913,0.40179,0.0625,0.89089,0.35549,0.357142857142857,3,5.54692729193708,0.455,3,0.342,-0.6084,65.1335,-0.35997269685499,3.59129,9.63584892290249,1.59067796254304,0.496946570294784,2.66093041383219,0.175650037792895,0.533461238662131,1.7711574074074,0.761367682875619,0.07587,0.06065,1.40625,0.03297,2.24957684727828,10.6615732604536,1.234,2.299
683,2.09873169,12,4,0.356432865542954,0.0835270261526784,-0.0433481986234594,-0.0469511110941293,22.0978761421637,5,1.61136636222127,0.649922429423306,-0.509629629629629,0.565236678004535,1.55430272108843,12.0698563869992,0.0019444444444443,-0.509629629629629,4.15373331265222,0.46491,0.4434,0.50943,0.05263,0.97882,0.41115,0.451612903225806,1,14.6705211618409,1.089,6,1.30899999999999,1.4487,75.6456999999999,-0.3610710924236,3.72162,9.39712920970857,3.38804285294364,0.54003976127488,5.29569444444444,0.0644910031914003,0.547364024313429,1.70776549508692,0.743518518518518,0.09602,0.05347,1.38158,0.03522,2.40685194967072,12.9643163410907,1.197,2.647
1854,2.42393761,18,5,0.83197846575783,-0.0075502156424587,-0.0753587300422153,0.206577511892206,38.7343696180238,3,2.26160809257033,0.303080834149578,-0.596296156693952,0.594431908955042,1.28832885047739,13.4959792915728,-0.277407958553791,-0.596296156693952,10.7969899447722,0.46522,0.44194,0.35174,0.06061,1.16464,0.47417,0.403508771929824,2,13.0045712231593,0.003,5,2.755,1.5569,136.853499999999,-0.348859038745138,5.58486,20.5965572597976,2.76750431057464,0.0,2.03723257998014,-0.401863708310976,0.0,1.80476300163213,0.713081509539843,0.08452,0.0,1.34091,0.02479,15.2032358453841,30.9470576982268,1.869,3.367
1337,0.467992809999999,17,4,0.727652385043449,0.120919759567779,0.0288890691639355,0.119890084879419,32.1778170459932,2,2.00595217321333,0.736799177495714,-0.302130102040815,0.504217437591407,1.6452556531872,12.9241849332325,0.0978688350340135,-0.302130102040815,7.06696619608161,0.46548,0.44737,0.44501,0.01786,1.13732,0.37236,0.533333333333333,5,12.8636750803232,-0.088,9,1.843,-0.684099999999999,112.7213,-0.316499638100883,5.31305,19.3465417677018,5.24342101089978,0.470626732174351,1.60832156209591,0.403814720332577,0.470626732174351,1.95498822876257,0.920582891201578,0.09015,0.01905,1.42857,0.02866,7.18135892386508,21.3188869151866,1.885,3.93199999999999
1658,3.29313608999998,18,3,0.37928314929095,-0.0127677012132684,-0.0576506131909457,0.126814353261923,34.6833874078993,5,1.64824144488967,0.224513414017739,0.241843872721641,0.443881239242128,1.71450220809934,9.81082044929561,-0.167391224721446,0.137815281976988,12.0840229925198,0.48125,0.43913,0.25325,0.03125,1.01013,0.33433,0.307692307692307,2,7.3520743525686,0.891,3,4.36799999999999,1.81469999999999,141.319,-0.421735767624635,5.53328,32.4185867640554,4.33405397050887,0.4838905688837,2.15146477840228,0.241843872721641,0.503777074698913,2.10649649192398,1.13244163935039,0.05611,0.02849,1.22656,0.01851,33.8513167762624,34.8453292986737,1.706,2.486
133,1.20626288999999,18,4,0.554024054946617,-0.173096376811402,0.155697973350788,-0.0211158656289963,51.298559389739,2,2.10716013949228,0.441638319043509,0.276062849815876,0.466724004896284,1.75669124999696,10.305440107129,-0.44284480042472,-1.61439630966103,10.6165946418607,0.49356,0.44468,0.32179,0.05882,0.92534,0.35038,0.5,1,12.5635783069378,0.979,6,3.541,1.09829999999999,144.646599999999,-0.360859532947302,6.77218,27.0440795612969,7.12228477877655,0.416669742114463,-1.61439630966103,0.276062849815876,0.509417896189802,2.13414840010078,1.23459061128301,0.06539,0.02944,1.22059,0.02295,23.6980709245381,30.8789726263088,1.94999999999999,2.833
1833,17.77128336,24,0,0.337420810458619,0.0406075768765072,0.000471411564717917,0.00610932670591778,32.8661127184044,7,2.72697294250219,0.798706196594365,-0.644111604518351,0.481788050964187,1.11837396069538,13.1698677465578,-0.0363934948979591,-4.36801396504296,13.7469289349,0.47347,0.44737,0.33944,0.0,1.17074,0.4099,0.571428571428571,1,13.415716594466,0.003,11,4.608,4.2156,117.254199999999,-0.247317026626202,7.33949,31.3454703200405,1.35397887009742,0.0,13.1698677465578,-0.644111604518351,0.0,2.01145549886621,1.0115055350844,0.12589,0.0,1.47321,0.03,20.6286608342317,35.38640840716,0.584999999999999,2.064
449,2.62245636,12,3,0.346521752190072,-0.00880652946501362,-0.0267783895505516,0.0172874060818047,65.5814978979382,4,1.42764276404018,0.396546011194705,0.0777480158730163,0.533655478395061,1.61572273662551,12.5683739606953,0.111692780507264,-0.0184495071176618,4.84521132730766,0.51667,0.44286,0.3871,0.05,0.89895,0.30065,0.483870967741935,1,11.1871051503328,0.546,4,1.938,1.6194,88.4789999999999,-0.360530569169633,3.53708,18.110612106081,3.64188871857793,0.594295162509448,5.23873315934372,0.210411698757658,0.594295162509448,1.94334876543209,1.01819187242798,0.10404,0.02468,1.4,0.02793,5.95803747343533,19.3080569179176,0.995999999999999,2.323
1643,0.389001690000002,18,5,0.651326806851042,-0.0231325054501712,0.102925410931578,-0.134704390081117,40.5923057802576,5,2.41482979306505,0.616897483149637,-0.340609394142701,0.569336813429075,1.38914834556484,13.7106652129174,-0.188185620896659,-0.340609394142701,9.02240803133565,0.4713,0.44694,0.40079,0.04167,1.14899,0.40604,0.516129032258064,4,21.1425865244365,1.274,12,1.84,-0.623700000000001,143.167799999999,-0.361376141370845,4.89137,19.4397958275124,2.87626569246843,0.480307180054312,1.50932431730727,-0.0517056082581093,0.491266184858227,1.82493926891744,0.708598414789342,0.07488,0.02783,1.31944,0.02561,23.1720989865876,36.9163019834189,2.371,3.92599999999999
1287,4.46603689,16,3,0.60821608318642,0.00240343040769029,0.220539843736704,-0.308421286597013,44.0188343886287,2,1.60856616756516,0.409906398750602,-0.267528401836762,0.467801924106036,1.47282867786728,13.096953026581,0.0738901748971192,-1.44016204870151,4.81083769460294,0.49167,0.44359,0.31961,0.03571,1.00367,0.26185,0.5,6,8.20534982417955,-0.243,5,2.387,2.1133,115.101599999999,-0.312588989189374,4.08307,16.8979054669804,4.60871029760179,0.420449407386411,-1.44016204870151,0.247711525904618,0.420449407386411,2.02170251569151,1.39380356964998,0.07031,0.01925,1.36607,0.02164,9.88085843545954,19.1257715833267,2.341,3.499
170,2.13949128999999,18,5,0.701848573084954,-0.251005874807553,0.34984420902833,-0.104835299887233,43.3600785174312,2,1.92443075329606,0.274971652376843,0.267381247163071,0.457684700674367,1.68285251542906,10.0688466252125,-0.395939986340419,-1.65392487829013,8.98576490692119,0.48182,0.44505,0.30818,0.04545,0.94845,0.26106,0.516666666666666,2,10.8243435648171,1.089,6,1.7,1.46269999999999,142.239099999999,-0.378235210105746,4.96508,26.7313467822811,5.63722756174824,0.460774256000522,-1.65392487829013,0.267381247163071,0.483799371744092,2.08559901738473,1.17375838024245,0.06808,0.03065,1.23485,0.02094,23.1138320119032,30.5289608266781,2.472,3.086
247,0.49505296,27,4,0.606209348669323,-0.000713530837847605,0.0711799828197809,-0.205496503159974,49.3055700844432,5,2.51219375340306,0.662963103651361,-0.0283965827229508,0.498802328323432,1.63236885147844,13.8876610531031,-0.0830815472017496,-1.81797068845546,9.57153206334548,0.48376,0.44579,0.36042,0.02564,1.23001,0.43972,0.546875,5,14.30284367091,1.089,7,1.421,0.7036,167.993699999999,-0.361379884735605,4.98757,34.2363472078319,5.44982442888385,0.465090720504984,-1.81797068845546,0.188973756043634,0.518444588051093,1.97676211107848,1.08765085945225,0.08837,0.02518,1.4359,0.02451,26.9860866609228,41.2878436976039,2.932,4.394
1414,0.534361,12,6,0.525629463670008,-0.0249209340931221,-0.264915707742605,0.368009247059834,31.6468142132456,3,3.1311746033932,0.373065470594128,-0.532098450491307,0.552173853433323,1.2275751797505,12.6188743622448,0.0431570452254975,-1.16492890552971,5.45124651617352,0.46296,0.43671,0.32,0.07407,1.11363,0.79484,0.306122448979591,2,9.00064193356503,1.762,2,2.254,0.731,111.951999999999,-0.386261250715122,3.09517,12.3955626278243,-0.0393394077350379,0.396365976946333,5.11506088410647,-0.451198034769462,0.604865683191159,1.62948614525138,0.681050344890532,0.07736,0.0736,1.26852,0.03581,8.88735708516821,19.5914998696725,1.509,2.466
1557,0.158642889999999,18,8,1.0913852408254,0.143121112829208,-0.192777090876918,0.160015436421275,63.189618041182,5,4.93084275275908,1.01470764605546,-0.916981002608659,0.536185528154895,0.772935726637386,13.5828658345698,-0.421287205678596,-6.25740813545819,9.88365205137338,0.46211,0.44154,0.30578,0.03261,1.2071,1.10056,0.346153846153846,7,15.2742577799219,1.043,6,2.335,0.398299999999999,163.9028,-0.363770941171732,7.34916,18.1965113950206,0.907834393103388,0.391300229114455,2.83837879608639,-0.916981002608659,0.67637425531482,1.75427617532405,0.739182924444567,0.07468,0.03799,1.19565,0.03327,24.8316984958643,41.7161159723806,2.127,3.703
