,ALogp2,naAromAtom,nO,ATSc1,ATSc3,ATSc4,ATSc5,ATSm1,C3SP2,SC-3,SC-5,minwHBa,minHaaCH,minaaCH,maxHBa,hmin,gmin,LipoaffinityIndex,ETA_AlphaP,ETA_Epsilon_3,ETA_Shape_Y,ETA_BetaP_ns_d,ETA_EtaP_F,ETA_Eta_B,FMF,nHBAcc,MDEC-33,MLFER_A,nTRing,XLogP,ALogP,BCUTc-1l,BCUTc-1h,SCH-7,VCH-6,VC-5,SHBa,minHBa,hmax,ETA_Epsilon_1,ETA_Epsilon_2,ETA_dEpsilon_B,ETA_BetaP,ETA_BetaP_s,ETA_EtaP_B_RC,MDEC-23,MLFER_BH,MLFER_S,MLFER_E
844,0.0246804099999989,9,1,0.170966929060118,-0.0423390590940376,-0.0026083624999857,0.0017379991083879,23.8544099393703,4,1.65271442306779,0.49828252514927,0.344747968631897,0.446217403628117,2.05114512471655,12.4458221529352,0.122847222222222,0.142430555555555,6.75216042351663,0.47879,0.44667,0.33228,0.0,0.70084,0.2154,0.372093023255813,4,9.33325826946399,0.197,10,2.715,0.157099999999996,-0.294107974125422,0.159057736513531,1.01670058720681,0.211226782041224,0.220821985117488,15.41079420194,2.96497204900478,0.544305555555555,0.55039,0.78939,0.03928,1.14773,0.60227,0.02543,19.3668688711186,0.804999999999999,1.858,2.098
452,2.55584168999999,12,3,0.252655705527142,-0.0307531306367571,-0.0183437596350813,0.0550697141700599,29.4511601450728,4,1.45582642716114,0.354745037871115,0.0385553665910809,0.520621338813303,1.56538926681783,12.7107138133031,0.13886963813303,-1.29421330414882,4.56257821431195,0.49206,0.44237,0.3871,0.04762,0.91503,0.30065,0.428571428571428,1,11.1871051503328,1.292,4,1.919,1.59869999999999,-0.361388389509488,0.195258557227325,0.768684373205182,0.154574467126346,0.151623268073528,30.5589540816326,-1.29421330414882,0.577302492756361,0.61333,0.82222,0.08952,1.34524,0.58333,0.0266,21.3587307623255,1.271,2.413,2.471
191,8.53107263999999,18,2,0.11614691799006,-0.0256649364569288,0.0078156966366553,0.00834658471397965,26.5489380710818,6,2.00409659124213,0.511485683458724,0.280430051650289,0.411950231481481,1.70243438733518,10.0948225833543,0.158969316893424,-0.175046296296296,9.12343947242168,0.48667,0.44925,0.32877,0.04,1.00397,0.25941,0.534883720930232,0,8.90722243393143,1.089,7,4.378,2.92079999999999,-0.361383837463975,0.110894958278662,1.30007389568117,0.325020499307318,0.264010045363804,20.0668740026874,9.97205141933316,0.591482426303855,0.56822,0.76133,0.08515,1.42,0.6,0.02758,33.307192733368,0.854,2.25,2.81299999999999
1923,3.45179241,18,4,0.492640216377662,-0.0813025920044922,0.147899389609526,-0.10234909613591,38.4578564434402,5,2.54824520389544,0.497567820445716,0.194006280889616,0.494166182155848,1.64061003857721,10.136089473515,-0.399195109066695,-0.353792586415242,11.9912002152442,0.47809,0.44433,0.38247,0.04286,0.98974,0.52903,0.441176470588235,1,15.2802158913361,1.089,6,3.662,1.8579,-0.361377490154312,0.116045981659362,0.74000607462044,0.23833492863351,0.238895729526139,35.2804357101628,2.49927370796827,0.953664336104812,0.55686,0.79905,0.05838,1.22143,0.62143,0.0274,37.2058683174068,2.009,2.806,2.93999999999999
1618,8.08549224999999,12,3,0.346876782360678,0.0100607640732282,0.0219036072863897,0.00909522671665617,29.6833874078993,5,2.23921912154975,0.391180080684406,-0.945670508176821,0.418633728284702,1.91105933718758,10.7153499763382,-0.223835073381204,-0.945670508176821,10.1433997535343,0.47778,0.44026,0.37985,0.01852,0.89169,0.56782,0.296296296296296,3,9.29623193067447,1.134,4,2.263,2.84349999999999,-0.360228925728964,0.283428186906249,0.439434068816094,0.0808859723295062,0.143713825673475,32.1309785089544,2.50553812883177,0.715119401927437,0.55,0.8,0.05147,1.16667,0.59259,0.03059,27.6405546291163,1.495,2.006,2.027
625,0.0355322500000002,12,3,0.248305060402774,0.0912631717579673,-0.0258631569081749,-0.0261712462854435,28.8111404463493,0,1.6282141012796,0.623863692748664,0.0706505889392794,0.473829428089213,1.41402352607709,12.8264767573696,0.00219482237339374,-5.37229166666666,6.12201592398769,0.48667,0.43793,0.19521,0.05,0.98303,0.36114,0.378378378378378,3,0.793700525984099,0.546,2,2.057,0.1885,-0.36045773909601,0.247571306617936,0.183925565098878,0.0598527927327569,0.142130104068095,36.4788125806005,1.53642290249433,1.38324074074074,0.5964,0.84833,0.07259,1.35,0.5875,0.02666,10.6586608258371,0.659999999999999,2.016,1.629
704,0.41049649,12,4,0.430543634797951,0.136726297616457,-0.340086680567682,0.254837400185408,23.8178367447167,1,1.58602982724741,0.344881807473168,-0.460009448223733,0.609218159486016,1.08985596707818,12.3647841080876,0.18203550170068,-0.460009448223733,3.00968777787928,0.45667,0.44286,0.42701,0.075,1.08246,0.3555,0.533333333333333,3,7.05866220684807,1.214,4,0.317999999999999,-0.6407,-0.361323023591808,0.24796729115897,0.472904987429245,0.0630448678408517,0.0783784788960511,42.0390568447305,1.24855253212396,0.756972789115646,0.69556,0.89333,0.11302,1.4875,0.6625,0.03067,15.5920356685794,1.551,2.436,2.654
1188,0.62204769,6,4,0.68533971070198,-0.131514046959589,0.388885825104474,-0.335302444713068,31.170806351289,1,1.74120487971053,0.446383983415587,-0.552114197530863,0.465665344775719,1.85274896069538,11.6221864395049,-0.011551800761457,-0.798813513059544,5.16704388230955,0.47238,0.43333,0.35988,0.05,0.85834,0.60661,0.157894736842105,4,4.14956007530631,0.003,1,1.357,0.7887,-0.33501875063246,0.288873426625595,0.184195285920423,0.0240562612162344,0.108241892687058,35.7824559555972,0.796157819455175,0.906579428067523,0.6198,0.90762,0.04361,1.125,0.625,0.03463,8.07227341235792,1.347,2.133,1.101
1654,3.66339600000001,6,5,0.885810160498396,-0.0115054517381371,0.0643393450528046,-0.172780697052723,41.5923057802576,0,2.24572781433929,0.616897483149637,0.178719222129215,0.473001346371882,1.98868924267237,14.1675606840688,-0.223937763072742,-0.15401584260399,9.960148870646,0.47207,0.44653,0.38931,0.01351,0.72449,0.33003,0.392405063291139,6,21.1425865244365,0.003,12,1.714,-1.914,-0.382034039122279,0.210737207126068,1.05774626312984,0.42593077793808,0.325712849409318,49.996473215682,2.02140954028535,0.696371882086167,0.54599,0.82523,0.01736,0.91892,0.66216,0.02287,36.5637228666921,2.215,2.832,2.33099999999999
15,0.834299559999999,12,3,0.460205731448375,-0.126503928410386,0.161225598005523,-0.079742985947744,38.8111404463493,1,1.90792114567716,0.219416096821287,0.363566532367358,0.438204286344167,1.74036781630249,9.88549270224112,-0.396064912543641,-1.32616421229534,11.5687537699995,0.49111,0.44286,0.29864,0.03333,0.68746,0.33354,0.396825396825396,1,8.52991034467666,0.546,5,4.648,0.913399999999999,-0.360523410323344,0.185423547093493,0.493399442941702,0.172557647164888,0.123272692346871,23.5622925374451,-1.32616421229534,0.73317565297724,0.53757,0.79889,0.03801,1.05,0.61667,0.02258,22.6986935184942,1.815,2.138,2.32099999999999
1930,5.10805201,18,3,0.533325779514168,-0.0887718253422953,0.14028625805937,-0.104106812312725,39.0433677091758,6,2.46369421453256,0.497567820445716,0.193882824099492,0.494999515489182,1.64255218733754,10.0920626217848,-0.409399190699348,-0.351808459431115,12.4715071072577,0.48056,0.444,0.36994,0.02778,1.02819,0.49102,0.441176470588235,2,15.2802158913361,0.546,6,3.595,2.2601,-0.360551728105034,0.15269661367268,0.715598306385986,0.23833492863351,0.238895729526139,25.2233561818793,2.49935307304764,0.960183610481229,0.55735,0.78611,0.05849,1.27083,0.61806,0.02558,39.3190212961134,1.833,2.983,2.91899999999999
50,0.0359102499999998,18,1,0.563048286694324,0.475850511595923,-0.42909954751844,0.314348935308987,45.007281052325,2,1.92542496528093,0.201184463531091,0.28412416732893,0.399564181183196,1.71475716371266,9.47951496648267,-0.0203542569843978,0.28412416732893,11.2070661327095,0.48081,0.44167,0.26304,0.05882,0.95663,0.35037,0.469696969696969,7,3.39252098321206,0.751,4,1.581,0.189499999999999,-0.360520985496622,0.210918284687556,0.470123304527611,0.122637594880549,0.0539834563766816,21.5042014561137,0.914151349136538,0.639149881134146,0.57049,0.82507,0.05009,1.26471,0.67647,0.02042,21.6994162287011,2.488,3.73699999999999,4.302
1704,1.09641841,21,3,0.494924870305269,-0.127798665578034,0.153188728630763,-0.120544407734604,39.5454118482184,4,2.25092824905315,0.521411704537781,-0.659621980692186,0.483483796296296,1.35335534464716,14.2236470066943,-0.185029045479532,-0.659621980692186,13.5245145362503,0.47388,0.44433,0.3497,0.05714,1.04402,0.42287,0.469696969696969,2,12.3848470763268,1.089,6,3.732,1.0471,-0.360759966577682,0.153679388691692,0.996739029928682,0.248912612887024,0.157974954019005,44.5230588048874,2.12713015090523,0.768892510707986,0.57597,0.82041,0.06418,1.29286,0.63571,0.02437,32.340833189988,2.165,3.016,3.31299999999999
732,0.404495999999999,18,4,0.416077562370429,0.0902063968148825,-0.141709886791684,0.0796013018164708,29.8178367447167,2,1.94175213160133,0.379716690247958,-0.302069633408918,0.592505787037037,1.4323482510288,13.1156558641975,0.0051930980725624,-0.302069633408918,5.47778571900679,0.46667,0.44444,0.40385,0.05769,1.19598,0.38918,0.55,3,10.0808203168485,1.632,5,0.983,0.635999999999999,-0.361398347840855,0.24589973569794,0.580218556934471,0.0921118167717899,0.0910215098237223,43.3444345897475,1.43571617535903,0.655648148148148,0.65667,0.84872,0.11069,1.50962,0.64423,0.0282,27.4940610067304,2.052,3.258,3.28599999999999
1104,2.34457343999999,12,4,0.324215354532621,-0.064989921564786,0.000912491293222397,-0.0112607840311817,27.0978761421637,4,1.89724130215997,0.421580454252659,-0.120592456118249,0.499068000076522,1.49804217057193,10.2864875178466,-0.266833900226757,-0.216331254724112,6.25560946824459,0.47222,0.44118,0.39706,0.0625,0.87157,0.46166,0.347826086956521,0,10.6072033400057,1.381,4,3.586,1.53119999999999,-0.360812229686949,0.191456926903432,0.482245017671781,0.0743523770990072,0.111773297087701,35.8565901158826,6.06771400226757,0.807777777777777,0.57536,0.82778,0.06425,1.19792,0.59375,0.02999,23.947515715274,1.115,2.259,2.104
1636,11.15960836,21,4,0.460906173717337,-0.0977188073666495,0.0850369986943179,0.00506106482882497,56.5856094818902,4,1.85720114223845,0.387179680588153,-0.0120054442034536,0.506090106109829,1.65646744909207,13.8189405436879,-0.197394335873382,-1.79079681744629,18.9563148776301,0.49078,0.43926,0.21676,0.03191,0.83613,0.35118,0.215686274509803,2,13.7491813252662,1.021,5,10.9329999999999,-3.3406,-0.361379899131244,0.194860155901501,0.794753283606752,0.244546718882082,0.188145650272118,41.3173795860714,-1.79079681744629,0.658229963282514,0.52092,0.77943,0.03622,1.07979,0.56915,0.01479,32.1105966504131,2.018,3.054,3.521
976,0.459955240000003,0,2,0.153683003120919,-0.0383982714448263,0.00612710263963386,0.0049033373281842,24.5489380710818,1,3.14449699991797,0.986404837013492,1.45106339758125,0.0,0.0,10.5371612024439,-0.0392123724489795,-0.543736234462921,9.10324510886442,0.48551,0.44603,0.22388,0.0,0.31863,0.59095,0.309090909090909,2,4.13085192089075,0.693,10,4.881,0.678200000000002,-0.392260705350626,0.0837955896931612,0.970437457834749,0.353966607618294,0.691388336282422,21.0648668711439,10.5277056686999,0.481054776077097,0.49515,0.76667,0.01323,0.67391,0.58696,0.04065,18.3615983690161,0.894999999999999,1.09399999999999,1.34999999999999
426,1.27080529,19,3,0.204653908373385,-0.0537752064945822,-0.0443609733554744,0.0295093264457883,23.6833874078993,4,1.45501465647477,0.30274943015462,0.146335224019207,0.516695011337868,1.5444364659444,9.59207925905797,0.149237882653061,0.146335224019207,6.28828084293555,0.47143,0.44737,0.40404,0.04762,1.05063,0.1937,0.59375,0,9.69452865408667,1.089,6,2.265,1.1273,-0.36134299169711,0.151879600730855,0.731818883499181,0.10993198409813,0.0941748012039571,24.3864266429584,5.29753503716301,0.655416666666666,0.64688,0.82857,0.12034,1.58333,0.63095,0.0256,23.3389172732944,1.109,2.419,2.94999999999999
707,0.0739839999999999,12,4,0.464407558230448,0.105476968609241,-0.334000631618597,0.299222211367231,32.5307866525655,1,1.76875921344363,0.511548474139835,-0.437759791159261,0.578696897483273,1.10314233729614,12.4894376732174,0.16622547398589,-0.437759791159261,3.01244905388598,0.46893,0.44237,0.44681,0.09524,1.10374,0.44482,0.533333333333333,3,8.85081952867486,1.10399999999999,4,0.895,-0.271999999999999,-0.360959341205466,0.247972241056415,0.516825605217316,0.0593233512793083,0.120636191632476,43.0878618407801,0.44474527700638,0.74934247361496,0.73175,0.91678,0.12336,1.47619,0.66667,0.03347,15.639918111019,1.406,2.368,2.689
1077,2.75991768999999,18,5,0.676684794829982,-0.152396232737847,0.159363575035408,0.0284431114910748,46.3600785174312,5,2.14104072471641,0.395762464275441,0.171887563963044,0.510400644053917,1.66399256172535,10.1323948065344,-0.417849503105705,-0.397886683483974,10.0033712549518,0.48333,0.44694,0.33908,0.04167,0.98419,0.26107,0.523076923076923,1,16.9399306471711,1.089,12,2.598,1.66129999999999,-0.361307652214092,0.191759965633325,0.638685424617611,0.227552330861257,0.140258306820984,40.9449295902381,-0.397886683483974,0.99263552952045,0.59077,0.825,0.06842,1.22917,0.64583,0.02159,40.0229362727718,2.43,3.308,3.529
824,8.74621475999999,18,3,0.425479952806064,-0.089590641874044,0.150314418559612,-0.0706981886857833,36.6833874078993,6,2.62741562590424,0.417860649749676,0.195266503461399,0.406573271074394,1.7389078885814,13.3966674104214,-0.152290989376092,-0.151185158961809,11.9036798387476,0.48235,0.44468,0.29878,0.02941,1.03245,0.46493,0.4,2,11.2443789368261,0.546,8,3.63,2.95739999999999,-0.360827222005453,0.213401268391534,0.990547059959644,0.250787177169053,0.195755507707124,31.527912628635,2.08651897118937,0.649518767402446,0.55077,0.77941,0.059,1.25735,0.61029,0.02632,39.3476272680056,1.759,2.832,2.917
546,6.23600783999999,22,2,0.374482141324421,-0.0853522620815977,0.151073535499222,-0.0552654015746063,40.3966517120848,3,1.85923916550815,0.370790811898598,0.38781625361322,0.442863311237593,1.82602201416262,9.989474543424,-0.16957458591793,-1.3880035782005,13.2515951382518,0.49375,0.44545,0.33544,0.03125,0.99513,0.2407,0.383333333333333,2,11.329506264534,0.546,11,3.792,2.49719999999999,-0.36050611883008,0.184786543481453,1.21248117750436,0.340753282793062,0.206815209003345,19.4136007088187,-1.3880035782005,0.711946176618795,0.55667,0.78125,0.06417,1.35156,0.63281,0.02096,31.2668983847711,1.926,2.726,3.622
1377,0.00795664000000002,16,5,0.557857401599279,0.157861653532424,-0.105481563329736,0.173533228992639,37.7200588187077,4,2.58634582484582,1.163345316048,-1.19587471204173,0.545741314661769,1.37067845230633,13.4217441421012,-0.063461356764928,-5.95377682245737,5.58359334326915,0.47407,0.444,0.38281,0.01852,1.24437,0.59465,0.48780487804878,7,11.329506264534,0.5,8,0.590999999999999,-0.0892000000000001,-0.327753347656573,0.292351501713963,0.749233735307695,0.137134523228692,0.291322627901071,63.5916954165096,1.09726993575207,1.59521641681363,0.68293,0.88148,0.10749,1.44444,0.63889,0.03476,20.9868291629938,1.24199999999999,3.201,2.928
149,0.408832359999998,18,4,0.591240401522284,-0.161787022681097,0.0756197389272041,0.102954728187367,45.0876536209329,2,2.12954911051286,0.355904745652424,-0.382496319604375,0.493165969570814,1.17072729801,14.6739124627975,-0.381857146103732,-1.9728959667255,10.6216931685685,0.48095,0.44468,0.33023,0.05882,0.95179,0.35038,0.5,1,13.0105313660761,1.208,6,3.08,0.639399999999998,-0.361308913177772,0.235385107711698,0.635840013119659,0.197112497059765,0.201880556055374,47.1035104720847,-1.9728959667255,0.888592319643907,0.59754,0.84258,0.06695,1.22059,0.63235,0.02295,30.8431801367378,2.091,2.833,3.01499999999999
1194,0.97337956,20,2,0.452417869849996,0.0452312845088685,-0.0426769463176274,0.0680204160632466,32.9888592761878,6,1.96705359457384,0.591018679406251,-0.133086787184009,0.478297165897274,1.68256425551293,10.7853285619803,-0.154309200149297,-0.604315948601663,8.01593852955772,0.47556,0.44634,0.42056,0.01667,1.1885,0.31318,0.5,4,20.9176941636539,0.723,9,1.403,0.9866,-0.344575396643506,0.170122513051287,0.729389021784367,0.0972749905790818,0.161957580690283,22.7564360391258,5.83454574519329,0.992426303854875,0.61528,0.80444,0.09273,1.525,0.64167,0.02477,32.0435396099113,2.295,3.66,3.596
463,4.08888841,16,2,0.277949457413522,-0.0388053043386549,-0.1290988019043,0.0880646761661814,33.2659762570159,4,1.76875921344363,0.495381961183002,-0.80704449063576,0.543994984567901,0.887722836162356,13.9085467212719,0.30656442075001,-0.80704449063576,7.41551129783329,0.47392,0.44237,0.45215,0.11905,1.09188,0.44482,0.533333333333333,0,11.6582144639645,1.21699999999999,4,2.753,2.0221,-0.360651380478761,0.137873576388882,0.515100155428903,0.065722927882901,0.149678937983885,47.2093497610511,0.475202485495628,0.726330970888584,0.72825,0.91179,0.14896,1.4881,0.60714,0.03347,21.6791440700529,0.634,1.915,2.409
1514,3.83415560999999,18,5,0.604945271736128,0.0500292829187865,-0.128996154371743,0.223012799164347,37.7343696180238,5,2.55127743915002,0.389111244621611,-1.04421832423736,0.556324019870421,1.27395987294033,13.6719162923617,-0.0732300171061408,-1.04421832423736,8.63037354362444,0.46414,0.44222,0.40398,0.04688,1.23889,0.6015,0.46,4,16.4252567362884,1.328,5,2.48,1.95809999999999,-0.360435728040348,0.300641787503429,0.616430324065532,0.0886480592872423,0.120803070593679,64.5880042760606,3.23243354749307,0.751621315192743,0.66295,0.86711,0.1109,1.41406,0.61719,0.02955,33.2275073060597,1.681,3.654,2.943
1235,0.667325609999997,12,5,0.925956129960527,0.215360573490266,-0.0697593141468493,-0.360325304890208,51.7929890278329,2,2.09548608399022,0.528919864147147,-0.477453829822225,0.469100307944126,1.57975624062387,13.3582438111965,-0.130077479612001,-2.02320518159252,5.68873664377275,0.48225,0.44194,0.33932,0.0303,1.02712,0.45734,0.472727272727272,8,10.4766439569942,-0.088,5,1.004,0.816899999999998,-0.376185282922505,0.293178127481012,0.501525387077966,0.123259604092891,0.152383205543328,51.9047636556855,-2.02320518159252,0.753264386677536,0.64883,0.88139,0.06248,1.23485,0.65909,0.02428,24.1436053835201,2.849,3.94299999999999,3.067
599,0.0738752400000006,0,2,0.168287273557514,-0.0314605201700774,0.00821033995111067,-0.00980804499901664,23.5489380710818,1,2.22606535332623,0.986404837013492,1.34458191609977,0.0,0.0,10.4736563051146,-0.021202522675737,-0.202375768980432,7.12376660953115,0.48485,0.44667,0.28125,0.0,0.35627,0.40421,0.34,2,5.02609772455282,0.774999999999999,10,3.695,-0.271800000000001,-0.393035703358864,0.121813658602063,0.943023408324841,0.360803470102117,0.670244389029207,20.5112426776266,10.0375863725119,0.537291666666666,0.50667,0.7697,0.02214,0.72727,0.59091,0.03401,21.3210525827088,0.859999999999999,1.203,1.373
100,4.87791395999999,12,1,0.134975407637651,-0.0210721417998375,0.0276664572984817,0.00662712330785862,21.1344493368174,2,1.33861843934849,0.337915716924368,0.374460401444528,0.421898148148148,1.80824074074074,9.6824208834896,-0.158684807256235,0.374460401444528,9.07553539053048,0.48667,0.44286,0.34932,0.025,0.76743,0.24934,0.390243902439024,1,6.16360562915088,0.546,4,3.041,2.20859999999999,-0.36044953938326,0.072965697999525,0.357080629383041,0.0884061373896087,0.186854209074824,12.1725474896876,2.49012660619803,0.598055555555555,0.52358,0.75833,0.05062,1.225,0.6,0.02537,18.7144172341938,0.823,1.545,1.889
